insight id,Date,insight title,insight description,Category_ML,Product_Clean,hcp,hco,country,Territory,created by,voting,Is_Actionable,Cat_Access_And_Policy,Cat_Competitor_Intelligence,Cat_Medical_Education_&_Practice,Cat_Operations_And_Diagnostics,Cat_Stakeholder_Mapping,Cat_Strategic_Partnership,Cat_Promotional_Activity
a3XS7000000XcRVMA0,12/13/2025,Ophta privés de Sfax IVT,"Les cabinets privés d’ophta potentiels pour les injections à Sfax sont : Baklouti, Chaabouni, Fourati, Zeineb ben zina, Achraf Khbou, Safouane ben salah, Sabeur abid, walid bouassida, amine ennouri","Strategic Partnership , Operations & Diagnostics",Non-Product,"Affes, Sofiene",Hôpital Habib Bourguiba de Sfax - Ophthalmology Dept,Tunisia,Ophthalmology,JAMEL ABDENNACER AYADI,0,0,0,0,0,1,0,1,0
a3XS7000000XcT7MAK,12/13/2025,Bayer au congrès STO 2026,Le laboratoire Bayer va organiser un symposium au cours du congrès STO 2026,Competitor Intelligence,Non-Product,"Chbil, Ahmed",Institut d'Ophtalmologie Hedi Raies Tunis,Tunisia,Ophthalmology,JAMEL ABDENNACER AYADI,0,0,0,1,0,0,0,0,1
a3XS7000000XcUjMAK,12/13/2025,Session Rétine au congrès STO 2026,"Dr Chebil va organiser avec l’équipe, la session Rétine au cours du congrès STO 2026, vendredi matin (2ème jour du congrès)","Medical Education, Strategic Partnership",Non-Product,"Chbil, Ahmed",Institut d'Ophtalmologie Hedi Raies Tunis,Tunisia,Ophthalmology,JAMEL ABDENNACER AYADI,0,0,0,0,1,0,0,1,1
a3XS7000000XcWLMA0,12/13/2025,Aflibercept 8mg Tunisie,Le représentant du Laboratoire Bayer a informé les Ophta que Aflibercept 8mg sera disponible en Tunisie en Avril 2026,Competitor Intelligence,Non-Product,"Chbil, Ahmed",Institut d'Ophtalmologie Hedi Raies Tunis,Tunisia,Ophthalmology,JAMEL ABDENNACER AYADI,0,0,0,1,0,0,0,0,0
a3XS7000000XeQ5MAK,12/14/2025,Demande de sponsoring Congrès TVRS,"Dr Bouassida le trésorier de la TVRS nous a envoyé une demande de sponsoring du 3ème congrès de la TVRS, les 12 et 13 juin 2026 à l’hôtel Movenpick Lac 1, avec le programme de la dernière édition pour avoir une idée, en attendant le pré programme de l’édition actuelle.","Strategic Partnership, Medical Education",Non-Product,"Bouassida, Ibrahim",Clinique ophthalmologique de Tunis,Tunisia,Ophthalmology,JAMEL ABDENNACER AYADI,0,0,0,0,1,0,0,1,1
a3XS7000000XeRhMAK,12/14/2025,Société Tunisienne de Rétine,"Dr Zayani m’a informé que la société tunisienne de Rétine Médicale vient d’acquérir son visa, et que son premier évènement sera probablement en Septembre 2026. La présidente est Dr Leila Elmatri, le Trésorier est Dr Ahmed Chebil, le secrétaire général est Dr Ahmed Zayani.","Strategic Partnership, Access & Policy",Non-Product,"Zayani, Ahmed",Cabinet Privé d'Ophtalmologie de Dr Ahmed Zayani,Tunisia,Ophthalmology,JAMEL ABDENNACER AYADI,0,0,1,0,0,0,0,1,0
a3XS7000000XeTJMA0,12/14/2025,Appréciation des symposiums Roche au congrès Floretina ICOOR 2025,"Les KOL tunisiens ont fortement apprécié le contenu, les résultats présentés et la façon de présentation des 2 symposiums Roche (OMD et DMLA) au congrès Floretina ICOOR 2025, axées sur l’innovation du double pathway, le fast drying et la durabilité.","Medical Education, Operations & Diagnostics",Non-Product,"Zghal, Imen",Institut d'Ophtalmologie Hedi Raies Tunis,Tunisia,Ophthalmology,JAMEL ABDENNACER AYADI,0,0,0,0,1,1,0,0,1
a3XS7000000XeTJMA0,12/14/2025,Appréciation des symposiums Roche au congrès Floretina ICOOR 2025,"Les KOL tunisiens ont fortement apprécié le contenu, les résultats présentés et la façon de présentation des 2 symposiums Roche (OMD et DMLA) au congrès Floretina ICOOR 2025, axées sur l’innovation du double pathway, le fast drying et la durabilité.","Medical Education, Operations & Diagnostics",Non-Product,"Zayani, Ahmed",Cabinet Privé d'Ophtalmologie de Dr Ahmed Zayani,Tunisia,Ophthalmology,JAMEL ABDENNACER AYADI,0,0,0,0,1,1,0,0,1
a3XS7000000XeTJMA0,12/14/2025,Appréciation des symposiums Roche au congrès Floretina ICOOR 2025,"Les KOL tunisiens ont fortement apprécié le contenu, les résultats présentés et la façon de présentation des 2 symposiums Roche (OMD et DMLA) au congrès Floretina ICOOR 2025, axées sur l’innovation du double pathway, le fast drying et la durabilité.","Medical Education, Operations & Diagnostics",Non-Product,"El Matri, Leila",Institut d'Ophtalmologie Hedi Raies Tunis,Tunisia,Ophthalmology,JAMEL ABDENNACER AYADI,0,0,0,0,1,1,0,0,1
a3XS7000000XeTJMA0,12/14/2025,Appréciation des symposiums Roche au congrès Floretina ICOOR 2025,"Les KOL tunisiens ont fortement apprécié le contenu, les résultats présentés et la façon de présentation des 2 symposiums Roche (OMD et DMLA) au congrès Floretina ICOOR 2025, axées sur l’innovation du double pathway, le fast drying et la durabilité.","Medical Education, Operations & Diagnostics",Non-Product,"Sellami, Dorra",Hôpital Habib Bourguiba de Sfax - Ophthalmology Dept,Tunisia,Ophthalmology,JAMEL ABDENNACER AYADI,0,0,0,0,1,1,0,0,1
a3XS7000000XeTJMA0,12/14/2025,Appréciation des symposiums Roche au congrès Floretina ICOOR 2025,"Les KOL tunisiens ont fortement apprécié le contenu, les résultats présentés et la façon de présentation des 2 symposiums Roche (OMD et DMLA) au congrès Floretina ICOOR 2025, axées sur l’innovation du double pathway, le fast drying et la durabilité.","Medical Education, Operations & Diagnostics",Non-Product,"Bouraoui, Rym",Institut Hédi Raïs d'Ophtalmologie (IHROT),Tunisia,Ophthalmology,JAMEL ABDENNACER AYADI,0,0,0,0,1,1,0,0,1
a3XS7000000XeTJMA0,12/14/2025,Appréciation des symposiums Roche au congrès Floretina ICOOR 2025,"Les KOL tunisiens ont fortement apprécié le contenu, les résultats présentés et la façon de présentation des 2 symposiums Roche (OMD et DMLA) au congrès Floretina ICOOR 2025, axées sur l’innovation du double pathway, le fast drying et la durabilité.","Medical Education, Operations & Diagnostics",Non-Product,"Maalej, Afef",Hôpital Militaire de Tunis,Tunisia,Ophthalmology,JAMEL ABDENNACER AYADI,0,0,0,0,1,1,0,0,1
a3XS7000000XeTJMA0,12/14/2025,Appréciation des symposiums Roche au congrès Floretina ICOOR 2025,"Les KOL tunisiens ont fortement apprécié le contenu, les résultats présentés et la façon de présentation des 2 symposiums Roche (OMD et DMLA) au congrès Floretina ICOOR 2025, axées sur l’innovation du double pathway, le fast drying et la durabilité.","Medical Education, Operations & Diagnostics",Non-Product,"Amira, Trigui",Hôpital Habib Bourguiba de Sfax,Tunisia,Ophthalmology,JAMEL ABDENNACER AYADI,0,0,0,0,1,1,0,0,1
a3XS7000000XeTJMA0,12/14/2025,Appréciation des symposiums Roche au congrès Floretina ICOOR 2025,"Les KOL tunisiens ont fortement apprécié le contenu, les résultats présentés et la façon de présentation des 2 symposiums Roche (OMD et DMLA) au congrès Floretina ICOOR 2025, axées sur l’innovation du double pathway, le fast drying et la durabilité.","Medical Education, Operations & Diagnostics",Non-Product,"Chbil, Ahmed",Institut d'Ophtalmologie Hedi Raies Tunis,Tunisia,Ophthalmology,JAMEL ABDENNACER AYADI,0,0,0,0,1,1,0,0,1
a3XS7000000XeTJMA0,12/14/2025,Appréciation des symposiums Roche au congrès Floretina ICOOR 2025,"Les KOL tunisiens ont fortement apprécié le contenu, les résultats présentés et la façon de présentation des 2 symposiums Roche (OMD et DMLA) au congrès Floretina ICOOR 2025, axées sur l’innovation du double pathway, le fast drying et la durabilité.","Medical Education, Operations & Diagnostics",Non-Product,"Ghorbel, Mohamed",Hôpital Farhat Hached - Ophthalmology Dept,Tunisia,Ophthalmology,JAMEL ABDENNACER AYADI,0,0,0,0,1,1,0,0,1
a3XS7000000XeTTMA0,12/14/2025,Salle des injections IVT Hôpital Sfax,"Dr Trigui m’a informé que la salle des injections IVT, au niveau de son service d’ophtalmologie à l’hôpital Habib Bourguiba de Sfax, représente un frein pour effectuer un grand nombre des injections et nécessite une rénovation. Actuellement le cadre médical effectue les injections seulement samedi, ce qui limite la capacité et influe sur les rendez-vous des patients et la prise en charge.",Operations & Diagnostics,Non-Product,"Amira, Trigui",Hôpital Habib Bourguiba de Sfax,Tunisia,Ophthalmology,JAMEL ABDENNACER AYADI,0,0,0,0,0,1,0,0,0
a3XS7000000XmU5MAK,12/16/2025,Patients éligibles au Faricimab,"Au service d’ophtalmologie de Nabeul, il y a qlq patients résistants aux autes anti VEGF disponibles et aux corticoïdes, et sont éligibles au Faricimab dès sa disponibilité en Tunisie.","Operations & Diagnostics, Access & Policy",Non-Product,"Ben Aoun, Safa",Hôpital Régional Mohamed Taher El Maamouri - Ophthalmology Dept,Tunisia,Ophthalmology,JAMEL ABDENNACER AYADI,0,0,1,0,0,1,0,0,0
a3XS7000000XxXZMA0,12/19/2025,Patients éligibles au Faricimab dans le secteur privé,"Dr Ben Yahia m’a informé qu’il a des patients éligibles au faricimab, qu’il atttend la disponibilité du produit en Tunisie, et surtout pour l’indication DMLA il pense que Faricimab va offrir une meilleure efficacité et meilleurs résultats.","Operations & Diagnostics, Strategic Partnership",Non-Product,"Benyahia, Salim",Hôpital Universitaire Fattouma Bourguiba de Monastir,Tunisia,Ophthalmology,JAMEL ABDENNACER AYADI,0,0,0,0,0,1,0,1,0
a3XS7000000YB7VMAW,12/23/2025,Positive Faricimab experience,"Dr Zayani reported a strong positive feedback regarding the FLORETINA sponsorship and attendance of the congress.
He also highlights that one of his patients have received so far his second faricimab injection, for nAMD. So far safety is good, and the patient is reporting slight VA enhancement, to be confirmed in 3 weeks during rdv for OCT.
Dr Zayani is also requesting if we will participate in ATOC Congress",Medical Education / Operations & Diagnostics,General/other,"Zayani, Ahmed",Cabinet Privé d'Ophtalmologie de Dr Ahmed Zayani,Tunisia,Ophthalmology,Sami Jemli,0,1,0,0,1,1,0,0,1
a3XS7000000YE0XMAW,12/24/2025,scientific agenda for Retina session during STO congress,"Dr Fekih announced that she will be organizing a retina battle during STO congress ""should we start with new A-VEGFs -Afli8mg & Faricimab- or not?"", Bayer will be supporting the session by inviting an international expert to participate in it, We declined the offer, as she mentioned that she already moved on with the planification and experts hiring. Dr Fekih announced that she will be inviting Pr Aude Couturier to speak for Faricimab early adoption.
Regarding STO participation she mentioned that it is managed by Pr Errais only, but she will be interested in knowing more about our scientific agenda during the congress.
Regarding STO-Bayer webinar, Dr Fekih mentioned that Bayer were mostly a sponsor and did not interfere with the session, and she did herself the briefing of the experts and the managed the preparation of the event with bayer's support. finally she mentions that she remains open to scientific collaboration for future scientific events.","Medical Education, Strategic Partnership",General/other,"Fekih, Olfa",Institut Hédi Raïs d'Ophtalmologie (IHROT),Tunisia,Ophthalmology,Sami Jemli,0,1,0,0,1,0,0,1,1
a3XS7000000YIlhMAG,12/25/2025,STO congress participation,"Sponsorship amounts were raised 10% with a planned new organization.
Symposia plan and owners not defined as of end of December, but will be finalized early in 2026.
Pr Errais announced to us that he expects Roche to have a significant contribution to this congress through a renowned guest expert for our symposium so that we can include him in the agenda.
He finally highlighted the strong partnership already established and the trust.
He invites us to align more and communicate the amount in the first 15 days of January.
Amounts will be the only criteria for prioritization as he wants to keep it equitable for all sponsors.","Access & Policy, Strategic Partnership",General/other,"Raies, Khalil",Hôpital Charles Nicolle De Tunis - Ophthalmology Dept,Tunisia,Ophthalmology,Sami Jemli,0,1,1,0,0,0,0,1,1
a3XS7000000ZFtpMAG,1/11/2026,APOM l’association Ophta de Monastir,"APOM est l’Association de Promotion de l’Ophtalmologie à Monastir, le président est Pr Moncef Khairallah, le secrétaire général est Pr Bechir Jelliti","Medical Education, Strategic Partnership",Non-Product,"Jelliti, Béchir",Hôpital Universitaire Fattouma Bourguiba De Monastir - Ophthalmology Dept,Tunisia,Ophthalmology,JAMEL ABDENNACER AYADI,0,0,0,0,1,0,0,1,0
a3XS7000000ZFvRMAW,1/11/2026,Congrès APOM,"Le congrès de l’APOM se tiendra au mois de Novembre 2026, le bureau nous a sollicité pour un sponsoring de ce congrès, le bureau est composé de Pr Khairallah, Pr Jelliti, Dr Imen Ksiaa, Dr Hajer Ben Amor, et l’équipe du service Ophta de Monastir.","Medical Education, Strategic Partnership",Non-Product,"Khairallah Ksiaa, Imen",Hôpital Universitaire Fattouma Bourguiba de Monastir,Tunisia,Ophthalmology,JAMEL ABDENNACER AYADI,0,0,0,0,1,0,0,1,0
a3XS7000000ZTtZMAW,1/13/2026,Cours collège d’Ophtalmologie OCT et OCT-A au cours du congrès ATOC,"La matinée du 1er jour du congrès ATOC 2026, se tiendra le cours du collège Ophtalmologie présidé par Pr Walid Zbiba. Le thème du programme est « OCT et OCT-A » (destiné aux résidents en Ophtalmologie).","Medical Education, Operations & Diagnostics",Non-Product,"Benyahia, Salim",Hôpital Universitaire Fattouma Bourguiba de Monastir,Tunisia,Ophthalmology,JAMEL ABDENNACER AYADI,0,0,0,0,1,1,0,0,1
a3XS7000000aI1dMAE,1/22/2026,Bayer participation in ATOC congress 2026,"ATOC Congress Participation Note :
Bayer’s Status
• Partnership Level: Gold Sponsor.
• Format: Institutional presence/booth only (no dedicated symposium).",Competitor Intelligence,Non-Product,"Benyahia, Salim",Hôpital Universitaire Fattouma Bourguiba de Monastir,Tunisia,Ophthalmology,JAMEL ABDENNACER AYADI,0,0,0,1,0,0,0,0,1
a3XS7000000aa3NMAQ,1/26/2026,STO congress preparations,"Dr Fekih highlighted in a discussion with ophta squad & GM that she is pleased to meet the team she presented her activity and expertise in Medical retina, uveitis, and refractive disorders of the eye.
She highlights that a lot of work is taking place to prepare for the next STO congress, and she will be hosting a retina battle in order to advocate for early adoption of new Anti-VEGFs (Faricimab + Afli 8mg).
Dr Fekih mentioned that she will be hosting Pr Aude Couturier to advocate for Faricimab during the congress as part of this effort, and that she keeps awaiting for the confirmation of Roche's scientific agenda during the congress (subject to soon alignment with the STO staff)",Medical Education / Strategic Partnership,General/other,"Fekih, Olfa",Institut Hédi Raïs d'Ophtalmologie (IHROT),Tunisia,Ophthalmology,Sami Jemli,0,1,0,0,1,0,0,1,1
a3XS7000000aamXMAQ,1/26/2026,Inflammation Biomarkers identification for treatment prioritization,"Dr messaoud highlights the established and strong pipeline of Roche in Ophthalmology and is curious about the timelines for the availability of Faricimab in Tunisia.
Dr messaoud highlighted the inflammatory component of retinal disease, suggesting that Ang2 inhibition has a strong potential to alleviate patient's burden and to induce more impactful efficacy for many patients. He also highlighted the Potential for Anti-IL6 in the management of not only UME, but also DME.
Dr Messaoud says that in the future we will be able to identify biomarkers to identify the patients that will have more inflammation than others, allowing to prioritize the treatments that have more anti-inflammatory action than others, and thus to prioritize CS injections and implants. When asked about the important side effect potential of CS, he replied that cataract may occur with age anyway, and would be easily manageable and acceptable if a patient is losing his VA and may benefit from CS. - Dr Messaoud acknowledges that identifiying biomarkers to select those patients who have a better potential to benefit from anti-inflammatory treatment would be a path forward to bring more efficacy to them while mitigating the high risk of side effects.
this will be possible only through clinical trials designed to identify those biomarkers.","Medical Education, Access & Policy, Strategic Partnership",General/other,"Messaoud, Riadh",Hôpital Universitaire Tahar Sfar,Tunisia,Ophthalmology,Sami Jemli,0,1,1,0,1,0,0,1,0
a3XS7000000avNxMAI,1/28/2026,Les anti-VEGF dans le traitement de la myopie forte et des stries angioïdes,"Les anti-VEGF sont utilisés dans le traitement de la Néovascularisation liée à la Myopie Forte et la Néovascularisation sur Stries Angioïdes, à part OMD, DMLA et OVR",Operations & Diagnostics,Non-Product,"Bouziri, Afef",Cabinet Privé d'Ophtalmologie de Dr Afef Bouziri,Tunisia,Ophthalmology,JAMEL ABDENNACER AYADI,0,0,0,0,0,1,0,0,0
a3XS7000000avm9MAA,1/28/2026,Optimizing Access to Eylea: The Role of Reference Pharmacies in the Dispensing,"When a physician prescribes Eylea, the patient visits a retail pharmacy. However, due to the high cost of the product, not all pharmacies keep it in stock. Only a few maintain a permanent inventory, enabling immediate or 24-hour dispensing. Consequently, ophthalmologists naturally direct their patients toward these key reference pharmacies.",Competitor Intelligence,Non-Product,"Bouziri, Afef",Cabinet Privé d'Ophtalmologie de Dr Afef Bouziri,Tunisia,Ophthalmology,JAMEL ABDENNACER AYADI,0,1,0,1,0,0,0,0,1
a3XS7000000aw5VMAQ,1/28/2026,"The IVT breakdown is 70% DME, 20% nAMD, and 10% RVO","According to Dr Bouziri, IVT Volume Breakdown for Tunisian Patients :
DME (OMD): 70%
nAMD (DMLA): 20%
RVO (OVCR): 10%",Operations & Diagnostics,Non-Product,"Bouziri, Afef",Cabinet Privé d'Ophtalmologie de Dr Afef Bouziri,Tunisia,Ophthalmology,JAMEL ABDENNACER AYADI,0,0,0,0,0,1,0,0,0
a3XS7000000awblMAA,1/28/2026,IVT Patient Access: Transitioning IVT Dispensing to Retail Pharmacies,"A few years ago, ophthalmic clinics maintained an internal inventory of IVT drugs to ensure immediate patient access. However, as these products were handled as non-returnable firm orders (commande ferme), the Ministry of Health subsequently prohibited this practice. Consequently, patients must now take their prescriptions to a retail pharmacy (near to the clinic) to obtain their treatment—usually within 24 hours—before returning to the clinic for the injection",Operations & Diagnostics,Non-Product,"Ben Jalel, Wady",Clinique ophthalmologique de Tunis,Tunisia,Ophthalmology,JAMEL ABDENNACER AYADI,0,1,0,0,0,1,0,0,0
a3XS7000000bIQzMAM,1/31/2026,Implementation and use of DMI at Hedi Erraies hospital,"As of January 2026, the use of DMI software for managing patient appointments and consultations has become mandatory at Hedi Erraies Hospital. This implementation has enhanced organizational efficiency and rigor while effectively reducing waiting times.",Operations & Diagnostics,Non-Product,"Limaiem, Rim",Institut Hédi Raïs d'Ophtalmologie (IHROT),Tunisia,Ophthalmology,JAMEL ABDENNACER AYADI,0,1,0,0,0,1,0,0,0
a3XS7000000cd8PMAQ,2/12/2026,Case Review: Ozurdex at Military Hospital,"If the indication arises and no alternative therapeutic solution is available, Military Hospital orders medications for military patients even if they have not yet obtained Marketing Authorization (AMM) in Tunisia, as was the case with Ozurdex a few years ago.",Access & Policy,Non-Product,"Maalej, Afef",Hôpital Militaire de Tunis,Tunisia,Ophthalmology,JAMEL ABDENNACER AYADI,0,0,1,0,0,0,0,0,0
a3XS7000000dP4zMAE,2/19/2026,Sessions of TVRS congress will be held in English / Libyan audience,"Dr. Raja Zhioua informed me that the TVRS congress sessions will be held in English (with some sessions featuring English slides and French oral presentations). This acts as a catalyst for the Libyan audience, strengthening the perceived value of attending in person in Tunisia to fully immerse themselves in international Ophthalmology standards.","Medical Education, Strategic Partnership",Non-Product,"Zhioua, Raja Gmar",Cabinet Privé d'Ophtalmologie de Dr Raja Gmar Zhioua,Tunisia,Ophthalmology,JAMEL ABDENNACER AYADI,0,0,0,0,1,0,0,1,1
a3XS7000000eeOXMAY,3/2/2026,Access to Eylea for Italian Patients via the Tunisian CNAM,"Under the Tunisian-Italian Social Security Convention, Italian patients residing in Tunisia (particularly the Italian community in Hammamet) benefit from healthcare access via the Tunisian National Health Insurance Fund (CNAM), which includes specialized treatments such as Eylea.",Access & Policy,General/other,"Cherif Sghaier, Asma",Cabinet Privé d'Ophtalmologie de Dr Asma Cherif Sghaier,Tunisia,Ophthalmology,JAMEL ABDENNACER AYADI,0,1,1,0,0,0,0,0,0
a3XS7000000fEOnMAM,3/5/2026,Comparative Efficacy of Anti-VEGF Therapies in Retinal Disease,"Clinical Practice Summary of Dr Affes
• In nAMD : There is no difference in efficacy between Bevacizumab and Aflibercept 2 mg.
• In DME : For patients with visual acuity worse than 2/10 , Aflibercept 2 mg is more effective than Bevacizumab.",Competitor Intelligence,Non-Product,"Affes, Sofiene",Hôpital Habib Bourguiba de Sfax - Ophthalmology Dept,Tunisia,Ophthalmology,JAMEL ABDENNACER AYADI,0,0,0,1,0,0,0,0,0
a3XS7000000fLZxMAM,3/6/2026,New AMOS Executive Board (2026–2027 Term),"New AMOS Executive Board (2026–2027 Term)
The newly elected board of AMOS for the 2026–2027 mandate is composed as follows:
• President Dr Amine Ennouri
• Vice President Dr Amira Trigui
• Secretary General Dr Walid Bouassida
• Deputy Secretary General Dr Bourane Kammoun
• Treasurer Dr Wassim Kharrat
• Deputy Treasurer Dr Wafa Kilani
• Board Members Dr Dorra Sellami, Dr Sonda Kammoun, Dr Kmar Maaloul, Dr Sabeur Abid",Strategic Partnership,Non-Product,"Sabeur, Abid",Cabinet Privé d'Ophtalmologie de Dr Saber Abid,Tunisia,Ophthalmology,JAMEL ABDENNACER AYADI,0,0,0,0,0,0,0,1,1
a3XS7000000fLZxMAM,3/6/2026,New AMOS Executive Board (2026–2027 Term),"New AMOS Executive Board (2026–2027 Term)
The newly elected board of AMOS for the 2026–2027 mandate is composed as follows:
• President Dr Amine Ennouri
• Vice President Dr Amira Trigui
• Secretary General Dr Walid Bouassida
• Deputy Secretary General Dr Bourane Kammoun
• Treasurer Dr Wassim Kharrat
• Deputy Treasurer Dr Wafa Kilani
• Board Members Dr Dorra Sellami, Dr Sonda Kammoun, Dr Kmar Maaloul, Dr Sabeur Abid",Strategic Partnership,Non-Product,"Kharrat, Wassim",Cabinet Privé d'Ophtalmologie de Dr Wassim Kharrat,Tunisia,Ophthalmology,JAMEL ABDENNACER AYADI,0,0,0,0,0,0,0,1,1
a3XS7000000fLZxMAM,3/6/2026,New AMOS Executive Board (2026–2027 Term),"New AMOS Executive Board (2026–2027 Term)
The newly elected board of AMOS for the 2026–2027 mandate is composed as follows:
• President Dr Amine Ennouri
• Vice President Dr Amira Trigui
• Secretary General Dr Walid Bouassida
• Deputy Secretary General Dr Bourane Kammoun
• Treasurer Dr Wassim Kharrat
• Deputy Treasurer Dr Wafa Kilani
• Board Members Dr Dorra Sellami, Dr Sonda Kammoun, Dr Kmar Maaloul, Dr Sabeur Abid",Strategic Partnership,Non-Product,"Amira, Trigui",Hôpital Habib Bourguiba de Sfax,Tunisia,Ophthalmology,JAMEL ABDENNACER AYADI,0,0,0,0,0,0,0,1,1
a3XS7000000fLZxMAM,3/6/2026,New AMOS Executive Board (2026–2027 Term),"New AMOS Executive Board (2026–2027 Term)
The newly elected board of AMOS for the 2026–2027 mandate is composed as follows:
• President Dr Amine Ennouri
• Vice President Dr Amira Trigui
• Secretary General Dr Walid Bouassida
• Deputy Secretary General Dr Bourane Kammoun
• Treasurer Dr Wassim Kharrat
• Deputy Treasurer Dr Wafa Kilani
• Board Members Dr Dorra Sellami, Dr Sonda Kammoun, Dr Kmar Maaloul, Dr Sabeur Abid",Strategic Partnership,Non-Product,"Ennouri, Amine",Cabinet Privé d'Ophtalmologie de Dr Amine Ennouri,Tunisia,Ophthalmology,JAMEL ABDENNACER AYADI,0,0,0,0,0,0,0,1,1
a3XS7000000fLZxMAM,3/6/2026,New AMOS Executive Board (2026–2027 Term),"New AMOS Executive Board (2026–2027 Term)
The newly elected board of AMOS for the 2026–2027 mandate is composed as follows:
• President Dr Amine Ennouri
• Vice President Dr Amira Trigui
• Secretary General Dr Walid Bouassida
• Deputy Secretary General Dr Bourane Kammoun
• Treasurer Dr Wassim Kharrat
• Deputy Treasurer Dr Wafa Kilani
• Board Members Dr Dorra Sellami, Dr Sonda Kammoun, Dr Kmar Maaloul, Dr Sabeur Abid",Strategic Partnership,Non-Product,"Sellami, Dorra",Hôpital Habib Bourguiba de Sfax - Ophthalmology Dept,Tunisia,Ophthalmology,JAMEL ABDENNACER AYADI,0,0,0,0,0,0,0,1,1
a3XS7000000fLZxMAM,3/6/2026,New AMOS Executive Board (2026–2027 Term),"New AMOS Executive Board (2026–2027 Term)
The newly elected board of AMOS for the 2026–2027 mandate is composed as follows:
• President Dr Amine Ennouri
• Vice President Dr Amira Trigui
• Secretary General Dr Walid Bouassida
• Deputy Secretary General Dr Bourane Kammoun
• Treasurer Dr Wassim Kharrat
• Deputy Treasurer Dr Wafa Kilani
• Board Members Dr Dorra Sellami, Dr Sonda Kammoun, Dr Kmar Maaloul, Dr Sabeur Abid",Strategic Partnership,Non-Product,"Kammoun, Sonda",Hôpital Habib Bourguiba de Sfax - Ophthalmology Dept,Tunisia,Ophthalmology,JAMEL ABDENNACER AYADI,0,0,0,0,0,0,0,1,1
a3XS7000000fLZxMAM,3/6/2026,New AMOS Executive Board (2026–2027 Term),"New AMOS Executive Board (2026–2027 Term)
The newly elected board of AMOS for the 2026–2027 mandate is composed as follows:
• President Dr Amine Ennouri
• Vice President Dr Amira Trigui
• Secretary General Dr Walid Bouassida
• Deputy Secretary General Dr Bourane Kammoun
• Treasurer Dr Wassim Kharrat
• Deputy Treasurer Dr Wafa Kilani
• Board Members Dr Dorra Sellami, Dr Sonda Kammoun, Dr Kmar Maaloul, Dr Sabeur Abid",Strategic Partnership,Non-Product,"Maaloul, Kmar",Hôpital Habib Bourguiba de Sfax - Ophthalmology Dept,Tunisia,Ophthalmology,JAMEL ABDENNACER AYADI,0,0,0,0,0,0,0,1,1
a3XS7000000fLdBMAU,3/6/2026,"The 37th AMOS Congress will be held on November 16 and 17, 2026","The 37th Sfax Ophthalmology Congress (AMOS) will be held on November 16 and 17, 2026, at the Marassim Convention Center in Sfax.","Medical Education, Strategic Partnership",Non-Product,"Ennouri, Amine",Cabinet Privé d'Ophtalmologie de Dr Amine Ennouri,Tunisia,Ophthalmology,JAMEL ABDENNACER AYADI,0,0,0,0,1,0,0,1,1
a3XS7000000hamcMAA,3/28/2026,Algerian and Libyan patients at the Tunis Ophthalmic clinic COT,"There are more Algerian than Libyan patients at the Tunis Ophthalmic clinic. Nevertheless, following the Covid pandemic and subsequent border closures, there has been a decline in attendance from both nationalities.",Medical Education & Practice,Non-Product,"Ben Jalel, Wady",Clinique ophthalmologique de Tunis,Tunisia,Ophthalmology,JAMEL ABDENNACER AYADI,0,0,0,0,1,0,0,0,0
a3XS7000000hb7ZMAQ,3/28/2026,Panel and Speaker Engagements: Dr. Imene Zhioua at EGVRS 2026 Cairo,"During the EGVRS Congress on April 16th and 17th, 2026, Dr. Zhioua Imene will serve as a panelist for the session 'Management of DME: What is the Right Direction?'. Additionally, Dr. Zhioua will deliver two presentations: one during the 'Imaging Symposium: My Way or the Highway' and another during the 'Surgical Retina Symposium: Second Chances'.","Medical Education, Stakeholder Mapping",Non-Product,"Zhioua Braham, Imène",Hôpital Charles Nicolle de Tunis,Tunisia,Ophthalmology,JAMEL ABDENNACER AYADI,0,0,0,0,1,0,1,0,1
a3XS7000000hb9BMAQ,3/28/2026,The Hybrid Care Model: Analyzing Algerian and Libyan Patient Flows in Tunis,"At the Tunis Ophthalmology Clinic, we observe two distinct profiles of foreign patients (Algerian and Libyan)
The patient's choice between these two options is usually a balance between technical trust and logistical constraints :
1. Choice of Immediate Injection in Tunis
Many patients prefer to have the first injection performed on-site immediately, provided the medication is available.
• Cold Chain Guarantee
• Technical Mastery
2. Choice of Diagnosis Only (Follow-up in Home Country)
In this scenario, the patient receives a full workup in Tunis but seeks treatment locally.
• Recurring Costs: Retinal pathologies require repeated injections—often monthly. Making the trip every time becomes financially and physically unsustainable.
• Increased Local Availability: Many patients visit Tunis specifically for ""Diagnostic Expertise"" to obtain a precise treatment protocol. They then have this protocol administered by their local ophthalmologist",Operations & Diagnostics,Non-Product,"Ben Jalel, Wady",Clinique ophthalmologique de Tunis,Tunisia,Ophthalmology,JAMEL ABDENNACER AYADI,0,0,0,0,0,1,0,0,0
